INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 0, '2018-05-26 08:30:00-00', ST_MakePoint(longitude, altitude), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 104, '2018-05-26 08:30:00-00', ST_MakePoint(46.789793000, 6.644185000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 105, '2018-05-26 08:30:00-00', ST_MakePoint(46.789915000, 6.644395000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 106, '2018-05-26 08:30:00-00', ST_MakePoint(46.790003000, 6.644487000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 107, '2018-05-26 08:30:00-00', ST_MakePoint(46.790160000, 6.644385000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 108, '2018-05-26 08:30:00-00', ST_MakePoint(46.790326000, 6.644245000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 109, '2018-05-26 08:30:00-00', ST_MakePoint(46.790508000, 6.644167000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 110, '2018-05-26 08:30:00-00', ST_MakePoint(46.790683000, 6.644086000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 111, '2018-05-26 08:30:00-00', ST_MakePoint(46.790850000, 6.643933000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 112, '2018-05-26 08:30:00-00', ST_MakePoint(46.790951000, 6.643690000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 113, '2018-05-26 08:30:00-00', ST_MakePoint(46.791047000, 6.643446000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 114, '2018-05-26 08:30:00-00', ST_MakePoint(46.791235000, 6.643352000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 115, '2018-05-26 08:30:00-00', ST_MakePoint(46.791430000, 6.643283000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 116, '2018-05-26 08:30:00-00', ST_MakePoint(46.791613000, 6.643188000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 117, '2018-05-26 08:30:00-00', ST_MakePoint(46.791766000, 6.643037000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 118, '2018-05-26 08:30:00-00', ST_MakePoint(46.791893000, 6.642846000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 119, '2018-05-26 08:30:00-00', ST_MakePoint(46.792050000, 6.642684000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 120, '2018-05-26 08:30:00-00', ST_MakePoint(46.792237000, 6.642616000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 121, '2018-05-26 08:30:00-00', ST_MakePoint(46.792377000, 6.642429000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 122, '2018-05-26 08:30:00-00', ST_MakePoint(46.792395000, 6.642138000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 123, '2018-05-26 08:30:00-00', ST_MakePoint(46.792329000, 6.641854000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 124, '2018-05-26 08:30:00-00', ST_MakePoint(46.792284000, 6.641587000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 125, '2018-05-26 08:30:00-00', ST_MakePoint(46.792245000, 6.641290000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 126, '2018-05-26 08:30:00-00', ST_MakePoint(46.792164000, 6.641039000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 127, '2018-05-26 08:30:00-00', ST_MakePoint(46.792056000, 6.640796000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 128, '2018-05-26 08:30:00-00', ST_MakePoint(46.791944000, 6.640578000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 129, '2018-05-26 08:30:00-00', ST_MakePoint(46.791834000, 6.640356000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 130, '2018-05-26 08:30:00-00', ST_MakePoint(46.791693000, 6.640170000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 131, '2018-05-26 08:30:00-00', ST_MakePoint(46.791543000, 6.640017000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 132, '2018-05-26 08:30:00-00', ST_MakePoint(46.791389000, 6.639882000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 133, '2018-05-26 08:30:00-00', ST_MakePoint(46.791244000, 6.639726000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 134, '2018-05-26 08:30:00-00', ST_MakePoint(46.791102000, 6.639563000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 135, '2018-05-26 08:30:00-00', ST_MakePoint(46.790961000, 6.639394000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 136, '2018-05-26 08:30:00-00', ST_MakePoint(46.790821000, 6.639224000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 137, '2018-05-26 08:30:00-00', ST_MakePoint(46.790677000, 6.639064000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 138, '2018-05-26 08:30:00-00', ST_MakePoint(46.790531000, 6.638904000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 139, '2018-05-26 08:30:00-00', ST_MakePoint(46.790367000, 6.638726000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 140, '2018-05-26 08:30:00-00', ST_MakePoint(46.790195000, 6.638557000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 141, '2018-05-26 08:30:00-00', ST_MakePoint(46.790031000, 6.638400000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 142, '2018-05-26 08:30:00-00', ST_MakePoint(46.789871000, 6.638224000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 143, '2018-05-26 08:30:00-00', ST_MakePoint(46.789710000, 6.638057000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 144, '2018-05-26 08:30:00-00', ST_MakePoint(46.789542000, 6.637918000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 145, '2018-05-26 08:30:00-00', ST_MakePoint(46.789378000, 6.637751000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 146, '2018-05-26 08:30:00-00', ST_MakePoint(46.789220000, 6.637577000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 147, '2018-05-26 08:30:00-00', ST_MakePoint(46.789135000, 6.637481000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 148, '2018-05-26 08:30:00-00', ST_MakePoint(46.789199000, 6.637328000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 149, '2018-05-26 08:30:00-00', ST_MakePoint(46.789363000, 6.637222000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 150, '2018-05-26 08:30:00-00', ST_MakePoint(46.789534000, 6.637164000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 151, '2018-05-26 08:30:00-00', ST_MakePoint(46.789704000, 6.637012000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 152, '2018-05-26 08:30:00-00', ST_MakePoint(46.789880000, 6.636885000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 153, '2018-05-26 08:30:00-00', ST_MakePoint(46.789969000, 6.636809000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 154, '2018-05-26 08:30:00-00', ST_MakePoint(46.790137000, 6.636677000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 155, '2018-05-26 08:30:00-00', ST_MakePoint(46.790327000, 6.636596000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 156, '2018-05-26 08:30:00-00', ST_MakePoint(46.790510000, 6.636471000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 157, '2018-05-26 08:30:00-00', ST_MakePoint(46.790690000, 6.636404000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 158, '2018-05-26 08:30:00-00', ST_MakePoint(46.790896000, 6.636427000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 159, '2018-05-26 08:30:00-00', ST_MakePoint(46.791069000, 6.636478000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 160, '2018-05-26 08:30:00-00', ST_MakePoint(46.791255000, 6.636433000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 161, '2018-05-26 08:30:00-00', ST_MakePoint(46.791402000, 6.636278000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 162, '2018-05-26 08:30:00-00', ST_MakePoint(46.791563000, 6.636116000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 163, '2018-05-26 08:30:00-00', ST_MakePoint(46.791723000, 6.635967000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 164, '2018-05-26 08:30:00-00', ST_MakePoint(46.791868000, 6.635785000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 165, '2018-05-26 08:30:00-00', ST_MakePoint(46.792002000, 6.635599000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 166, '2018-05-26 08:30:00-00', ST_MakePoint(46.792142000, 6.635387000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 167, '2018-05-26 08:30:00-00', ST_MakePoint(46.792334000, 6.635277000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 168, '2018-05-26 08:30:00-00', ST_MakePoint(46.792521000, 6.635190000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 169, '2018-05-26 08:30:00-00', ST_MakePoint(46.792693000, 6.635097000), 130, 160, 5, 9.9, 0);
